"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001136.10,1045640,1049392,SSD1,minus,851887,
NC_001136.10,1050459,1052228,DPL1,minus,851888,
NC_001136.10,1052623,1054647,HDA2,minus,851889,
NC_001136.10,1055212,1055892,MHR1,plus,851890,
NC_001136.10,1056551,1057600,SUR2,plus,851891,
NC_001136.10,1058176,1058814,ATP5,minus,851892,
NC_001136.10,1059627,1061231,BFR2,plus,851893,
NC_001136.10,1061505,1062791,PRO1,minus,851894,
NC_001136.10,1063352,1067425,CFT1,plus,851895,
NC_001136.10,1067731,1068390,GPI11,plus,851896,
NC_001136.10,1068729,1071386,RSC3,minus,851897,
NC_001136.10,1071880,1072557,CPR5,minus,851898,
NC_001136.10,1072746,1073488,HNT2,minus,851899,
NC_001136.10,1073735,1075171,PFU1,minus,851900,
NC_001136.10,1075472,1075544,,minus,851901,
NC_001136.10,1075865,1077853,PMT7,plus,851902,
NC_001136.10,1078027,1078449,SRB7,minus,851903,
NC_001136.10,1079048,1080199,GIC2,minus,851904,
NC_001136.10,1081128,1084316,SUM1,minus,851905,
NC_001136.10,1085065,1086993,TFB1,plus,851906,
NC_001136.10,1087581,1088942,SSF2,plus,851907,
NC_001136.10,1089219,1090079,PIB1,minus,851908,
NC_001136.10,1090433,1092511,RAD34,minus,851909,
NC_001136.10,1092741,1093586,IPK1,minus,851910,
NC_001136.10,1093763,1095178,OMS1,plus,851911,
NC_001136.10,1095370,1095461,,minus,851912,
NC_001136.10,1096064,1101332,,plus,851914,
NC_001136.10,1096064,1097386,,plus,851913,
NC_001136.10,1102184,1103428,HIM1,plus,851915,
NC_001136.10,1103758,1104947,MCM21,plus,851916,
NC_001136.10,1105003,1105827,YFT2,minus,851917,
NC_001136.10,1106095,1108101,SWA2,minus,851918,
NC_001136.10,1108280,1108498,DAD4,minus,851919,
NC_001136.10,1108702,1109847,ASP1,plus,851920,
NC_001136.10,1110589,1111692,MRPL35,plus,851921,
NC_001136.10,1112003,1112293,TIM11,minus,851922,
NC_001136.10,1112480,1114027,PEP7,minus,851923,
NC_001136.10,1114433,1116763,UTP4,minus,851924,
NC_001136.10,1117126,1120233,YCG1,plus,851925,
NC_001136.10,1120609,1124925,YSP2,minus,851926,
NC_001136.10,1125434,1126018,SKP1,minus,851928,
NC_001136.10,1126270,1127595,PEX3,minus,851929,
NC_001136.10,1127872,1129374,UBX5,plus,851930,
NC_001136.10,1129588,1130823,GPI8,plus,851931,
NC_001136.10,1131001,1133070,IRC3,plus,851932,
NC_001136.10,1133260,1135431,RQC1,minus,851933,
NC_001136.10,1135932,1140476,SWR1,plus,851934,
NC_001136.10,1141168,1144842,MSN5,plus,851935,
NC_001136.10,1145092,1146036,MRX8,plus,851936,
NC_001136.10,1146319,1147179,MRPS28,plus,851937,
NC_001136.10,1147379,1149466,,minus,851938,
NC_001136.10,1149951,1150520,FCF1,minus,851939,
NC_001136.10,1150842,1150941,,minus,851941,
NC_001136.10,1151803,1153626,,minus,851942,
NC_001136.10,1154216,1155928,HXT7,minus,851943,
NC_001136.10,1159608,1161320,HXT6,minus,851944,
NC_001136.10,1162006,1162449,,minus,851945,
NC_001136.10,1162957,1164660,HXT3,minus,851946,
NC_001136.10,1167214,1168659,SVF1,minus,851947,
NC_001136.10,1169178,1170143,MRP1,plus,851948,
NC_001136.10,1170326,1171825,PAL1,minus,851949,
NC_001136.10,1172386,1174176,YPS7,minus,851950,
NC_001136.10,1175829,1175901,EMT1,plus,851951,
NC_001136.10,1176120,1178174,ATP22,minus,851952,
NC_001136.10,1178666,1181260,SBE2,plus,851953,
NC_001136.10,1181801,1182754,YPQ2,plus,851954,
NC_001136.10,1183299,1184258,TRR1,plus,851955,
NC_001136.10,1184747,1185889,TRP4,plus,851956,
NC_001136.10,1186107,1188941,SPC110,plus,851957,
NC_001136.10,1189199,1189567,CNL1,minus,851959,
NC_001136.10,1190059,1191732,GGA1,plus,851960,
NC_001136.10,1191936,1194884,EAF1,minus,851962,
NC_001136.10,1195412,1196263,BCP1,minus,851963,
NC_001136.10,1196679,1198697,TFC6,minus,851964,
NC_001136.10,1199183,1200553,ESC2,plus,851965,
NC_001136.10,1201750,1201822,,plus,851966,
NC_001136.10,1202128,1202397,SEM1,plus,851967,
NC_001136.10,1202843,1204210,CDC40,minus,851968,
NC_001136.10,1204497,1206383,ESF1,minus,851969,
NC_001136.10,1206997,1212265,,plus,851971,
NC_001136.10,1206997,1208319,,plus,851970,
NC_001136.10,1212438,1212836,,minus,851972,
NC_001136.10,1212848,1213614,KEI1,plus,851973,
NC_001136.10,1213904,1214842,YPR1,plus,851974,
NC_001136.10,1215016,1217580,XRS2,minus,851975,
NC_001136.10,1217782,1219110,DXO1,minus,851976,
NC_001136.10,1219413,1220948,CTS2,plus,851977,
NC_001136.10,1221112,1222149,VPS74,minus,851978,
NC_001136.10,1222759,1223331,FRQ1,plus,851979,
NC_001136.10,1223474,1224394,PHO92,minus,851980,
NC_001136.10,1224757,1225026,WIP1,plus,3799971,
NC_001136.10,1225166,1226536,BCS1,minus,851981,
NC_001136.10,1226822,1228303,ARH1,plus,851982,
NC_001136.10,1228611,1228916,ATP17,plus,851983,
NC_001136.10,1229349,1229609,LSM6,minus,851984,
NC_001136.10,1230167,1233196,RGA2,plus,851985,
NC_001136.10,1233278,1233517,SDH6,minus,851986,
NC_001136.10,1234218,1236125,ARO10,plus,851987,
NC_001136.10,1236558,1238004,YRA1,plus,851988,
NC_001136.10,1238312,1238850,COI1,minus,851989,
NC_001136.10,1239492,1239824,RPP2B,plus,851990,
NC_001136.10,1239960,1240676,NKP1,minus,851991,
NC_001136.10,1241204,1242031,ATO3,minus,851992,
NC_001136.10,1243230,1245758,EFT2,plus,851993,
NC_001136.10,1246084,1247982,MUS81,plus,851994,
NC_001136.10,1248154,1249821,CIN10,minus,851995,
NC_001136.10,1250186,1251634,RVS167,plus,851996,
NC_001136.10,1252537,1254501,SAC7,plus,851997,
NC_001136.10,1254937,1256847,UBA2,minus,851998,
NC_001136.10,1257008,1257079,SUF3,minus,851999,
NC_001136.10,1257358,1258056,,minus,852000,
NC_001136.10,1258696,1259709,SPT3,plus,852001,
NC_001136.10,1259901,1261271,SHE9,plus,852002,
NC_001136.10,1261681,1262967,RPT3,plus,852003,
NC_001136.10,1263324,1266158,SXM1,plus,852004,
NC_001136.10,1266366,1266898,NCB2,minus,852006,
NC_001136.10,1267471,1269402,UTP5,plus,852007,
NC_001136.10,1270068,1270733,HPT1,plus,852008,
NC_001136.10,1271063,1272085,URH1,plus,852009,
NC_001136.10,1272234,1273703,DIT2,minus,852011,
NC_001136.10,1274602,1276212,DIT1,plus,852012,
NC_001136.10,1276654,1277169,RPB7,minus,852013,
NC_001136.10,1277646,1278437,MRP20,plus,852014,
NC_001136.10,1279210,1283799,PDR15,plus,852015,
NC_001136.10,1284069,1287938,TRS120,minus,852016,
NC_001136.10,1288215,1288859,ADE8,minus,852017,
NC_001136.10,1289406,1292120,SIZ1,plus,852018,
NC_001136.10,1292372,1293091,STE14,minus,852019,
NC_001136.10,1293369,1294394,DFM1,minus,852020,
NC_001136.10,1294693,1295400,RRP17,plus,852021,
NC_001136.10,1295598,1296686,ERD1,minus,852023,
NC_001136.10,1297037,1298161,,minus,852024,
NC_001136.10,1298432,1301011,SYF1,plus,852025,
NC_001136.10,1301616,1302113,RPL12B,plus,852026,
NC_001136.10,1303174,1305072,RAD30,plus,852028,
NC_001136.10,1305630,1305712,,plus,852029,
NC_001136.10,1306267,1311675,HKR1,plus,852030,
NC_001136.10,1312040,1314892,ARO80,plus,852031,
NC_001136.10,1315326,1317773,SIP1,minus,852032,
NC_001136.10,1318046,1319275,CAD1,minus,852033,
NC_001136.10,1319387,1319841,DYN2,minus,852034,
NC_001136.10,1320064,1321941,SNX41,plus,852035,
NC_001136.10,1322205,1323386,RPN9,plus,852037,
NC_001136.10,1323454,1324239,BNA7,minus,852038,
NC_001136.10,1324477,1325301,TIF35,minus,852039,
NC_001136.10,1325501,1328470,CYM1,minus,852041,
NC_001136.10,1328783,1330027,NPL3,plus,852042,
NC_001136.10,1331237,1332841,GPI17,plus,852044,
NC_001136.10,1332983,1333969,PPM1,minus,852045,
NC_001136.10,1334821,1336953,PPZ2,plus,852046,
NC_001136.10,1337352,1337774,GPI19,plus,852047,
NC_001136.10,1338274,1339386,THI74,plus,852048,
NC_001136.10,1339676,1340719,LRS4,plus,852049,
NC_001136.10,1342493,1344241,DOT1,plus,852050,
NC_001136.10,1344517,1345062,APT2,minus,852051,
NC_001136.10,1345676,1349938,SSN2,minus,852053,
NC_001136.10,1350290,1352353,,plus,852054,
NC_001136.10,1352466,1352538,,minus,852055,
NC_001136.10,1353725,1354633,ECM11,plus,852057,
NC_001136.10,1354829,1355553,RPS17B,minus,852058,
NC_001136.10,1356065,1357369,ADA2,plus,852059,
NC_001136.10,1357580,1358902,UTP6,minus,852060,
NC_001136.10,1359923,1360798,RPS18A,plus,852061,
NC_001136.10,1361120,1362181,YHP1,minus,852062,
NC_001136.10,1362878,1364902,PPN1,plus,852063,
NC_001136.10,1365072,1365662,TSA2,minus,852064,
NC_001136.10,1366264,1366827,GUK1,minus,852065,
NC_001136.10,1367485,1369386,NHX1,plus,852066,
NC_001136.10,1369790,1379596,TOM1,plus,852068,
NC_001136.10,1380055,1382046,HEH2,minus,852069,
NC_001136.10,1382319,1383443,PFA5,minus,852070,
NC_001136.10,1383811,1384776,TFB3,plus,852071,
NC_001136.10,1385176,1385286,MFA1,plus,852072,
NC_001136.10,1385524,1385766,CMI8,minus,3799972,
NC_001136.10,1386073,1386516,MRPL28,plus,852073,
NC_001136.10,1386816,1388375,STP1,plus,852074,
NC_001136.10,1388872,1393179,SPP41,plus,852075,
NC_001136.10,1393336,1394574,RMT2,minus,852076,
NC_001136.10,1395121,1397817,PKH3,plus,852077,
NC_001136.10,1398026,1398700,TLG1,minus,852079,
NC_001136.10,1399015,1399542,SDC1,plus,852080,
NC_001136.10,1399706,1401214,UGO1,minus,852081,
NC_001136.10,1401770,1402564,RPL27B,plus,852082,
NC_001136.10,1402919,1403042,,plus,9164878,
NC_001136.10,1403322,1404173,TRS31,plus,852083,
NC_001136.10,1404445,1405854,PRP3,minus,852084,
NC_001136.10,1407464,1410094,JIP4,minus,852086,
NC_001136.10,1410453,1411127,,minus,852087,
NC_001136.10,1412373,1414274,SNF1,plus,852088,
NC_001136.10,1414575,1415171,SNM1,plus,852089,
NC_001136.10,1415210,1416874,PEX29,minus,852090,
NC_001136.10,1417399,1418370,DIG2,plus,852091,
NC_001136.10,1418550,1420250,PHO8,minus,852092,
NC_001136.10,1420431,1420838,CWC21,minus,852093,
NC_001136.10,1421157,1422485,KRE2,plus,852094,
NC_001136.10,1422763,1424688,VPS52,plus,852095,
NC_001136.10,1424820,1427207,VPS72,minus,852096,
NC_001136.10,1427431,1428120,VPS60,minus,852097,
NC_001136.10,1428354,1428980,RIB3,minus,852098,
NC_001136.10,1429188,1430789,PAC11,minus,852099,
NC_001136.10,1431012,1431896,SLD5,plus,852100,
NC_001136.10,1431968,1434268,PKH1,minus,852101,
NC_001136.10,1434924,1435874,IZH1,plus,852102,
NC_001136.10,1436217,1436588,MZM1,plus,852104,
NC_001136.10,1436930,1438015,RSM28,plus,852105,
NC_001136.10,1438115,1441150,VPS3,minus,852106,
NC_001136.10,1441433,1443403,PUF6,minus,852107,
NC_001136.10,1443713,1445467,ITR1,minus,852108,
NC_001136.10,1445843,1446994,SEC20,minus,852109,
NC_001136.10,1447830,1450073,LCD1,plus,852110,
NC_001136.10,1450198,1450853,RPL37B,minus,852111,
NC_001136.10,1451353,1452918,PLM2,plus,852112,
NC_001136.10,1453310,1454464,SAM2,minus,852113,
NC_001136.10,1455042,1455866,LPP1,minus,852114,
NC_001136.10,1456311,1456694,SPG3,minus,852115,
NC_001136.10,1456695,1459220,PSP1,minus,852116,
NC_001136.10,1459728,1461554,GMC1,minus,852117,
NC_001136.10,1461715,1461829,,minus,852118,
NC_001136.10,1462358,1465786,GIN4,minus,852119,
NC_001136.10,1466453,1468444,GNP1,minus,852121,
NC_001136.10,1469400,1469705,SMT3,plus,852122,
NC_001136.10,1470017,1470418,SDH7,plus,852123,
NC_001136.10,1470500,1471063,EMI1,minus,852125,
NC_001136.10,1471017,1471448,GRX2,plus,852124,
NC_001136.10,1471548,1472999,,minus,852126,
NC_001136.10,1473429,1474772,SLF1,plus,852127,
NC_001136.10,1474974,1476476,EMI2,minus,852128,
NC_001136.10,1477239,1478357,GRH1,plus,852129,
NC_001136.10,1478608,1480161,EUG1,plus,852130,
NC_001136.10,1480425,1480832,FPR2,plus,852131,
NC_001136.10,1481085,1483403,URC2,minus,852133,
NC_001136.10,1483795,1485303,SPS2,minus,852134,
NC_001136.10,1485566,1487038,SPS1,minus,852135,
NC_001136.10,1487542,1488990,AGE1,minus,852136,
NC_001136.10,1489403,1489492,,plus,1466437,
NC_001136.10,1489598,1489798,,minus,1466438,
NC_001136.10,1489905,1490234,API2,plus,852137,
NC_001136.10,1490596,1490835,SNA2,plus,852138,
NC_001136.10,1491094,1492413,RBA50,plus,852139,
NC_001136.10,1492477,1493026,,minus,9164879,
NC_001136.10,1494586,1495857,HLR1,plus,852141,
NC_001136.10,1496165,1496548,QCR7,minus,852142,
NC_001136.10,1496791,1497768,APA2,minus,852143,
NC_001136.10,1498232,1499335,CAB1,plus,852144,
NC_001136.10,1499396,1500553,KRE28,minus,852145,
NC_001136.10,1501447,1502160,HSP31,minus,852146,
NC_001136.10,1503314,1504900,FIT1,minus,852147,
NC_001136.10,1508005,1509714,STL1,plus,852149,
NC_001136.10,1510902,1511630,PAD1,plus,852150,
NC_001136.10,1512094,1513605,FDC1,plus,852152,
NC_001136.10,1517136,1517675,IRC4,minus,852153,
NC_001136.10,1519664,1520698,,minus,852154,
NC_001136.10,1523249,1523611,PAU10,plus,852155,
NC_001136.10,1526321,1531711,YRF1-1,plus,852158,
