"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001139.9,1004216,1004287,,plus,853171,
NC_001139.9,1004624,1006102,GND2,plus,853172,
NC_001139.9,1006205,1007305,MTM1,minus,853173,
NC_001139.9,1007671,1010766,RAD2,minus,853174,
NC_001139.9,1012485,1014089,TNA1,plus,853175,
NC_001139.9,1014321,1016750,APL6,minus,853177,
NC_001139.9,1016974,1017759,BUD32,minus,853178,
NC_001139.9,1017967,1019241,SAY1,minus,853179,
NC_001139.9,1019598,1021853,MES1,minus,853181,
NC_001139.9,1022656,1024761,,plus,853182,
NC_001139.9,1025004,1025735,FOL2,minus,853183,
NC_001139.9,1026057,1026653,HUA1,minus,853185,
NC_001139.9,1027370,1031509,YTA7,plus,853186,
NC_001139.9,1031791,1037694,SLH1,plus,853187,
NC_001139.9,1037800,1038501,EFG1,minus,853188,
NC_001139.9,1038715,1039239,,minus,853190,
NC_001139.9,1039895,1043095,TAF1,minus,853191,
NC_001139.9,1043276,1043749,RTT102,plus,853192,
NC_001139.9,1043819,1045480,RNH70,minus,853193,
NC_001139.9,1045644,1046561,CAB4,minus,853194,
NC_001139.9,1046731,1048464,CWC22,plus,853195,
NC_001139.9,1048798,1049958,SCW4,minus,853196,
NC_001139.9,1050910,1051725,PXR1,minus,853197,
NC_001139.9,1052824,1057257,YOR1,plus,853198,
NC_001139.9,1057783,1058724,BGL2,minus,853199,
NC_001139.9,1059015,1060040,,minus,853200,
NC_001139.9,1060658,1061590,ERV29,minus,853201,
NC_001139.9,1061852,1063153,ZUO1,minus,853202,
NC_001139.9,1063813,1064940,BIO2,minus,853203,
NC_001139.9,1067222,1068991,IMA1,minus,853204,
NC_001139.9,1070293,1071714,MAL13,plus,853205,
NC_001139.9,1073963,1075813,MAL11,minus,853207,
NC_001139.9,1076599,1078353,MAL12,plus,853209,
NC_001139.9,1080306,1080668,PAU12,plus,853210,
NC_001139.9,1081584,1082729,COS6,minus,853212,
NC_001139.9,1084864,1090591,YRF1-3,plus,853213,
