"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001144.5,1022625,1023971,ECM7,plus,851164,
NC_001144.5,1024189,1024837,GMC2,plus,851166,
NC_001144.5,1025214,1026515,,plus,851167,
NC_001144.5,1026856,1027893,VMA6,minus,851168,
NC_001144.5,1028854,1029768,RPL6B,plus,851169,
NC_001144.5,1030834,1032012,FPR4,plus,851170,
NC_001144.5,1032627,1035764,HMG2,plus,851171,
NC_001144.5,1036093,1038753,LEU3,plus,851172,
NC_001144.5,1039270,1041366,SST2,minus,851173,
NC_001144.5,1041799,1042986,RIF2,minus,851174,
NC_001144.5,1043998,1051884,FMP27,plus,851175,
NC_001144.5,1052071,1052144,,minus,851176,
NC_001144.5,1053629,1054543,PDP3,plus,851177,
NC_001144.5,1055070,1055684,,plus,851178,
NC_001144.5,1055812,1056771,NBP1,minus,851180,
NC_001144.5,1057334,1058518,GAB1,plus,851181,
NC_001144.5,1059757,1060887,,minus,851182,
NC_001144.5,1062919,1063281,PAU4,plus,851183,
NC_001144.5,1065956,1066564,,plus,851184,
NC_001144.5,1066572,1067501,,plus,851185,
NC_001144.5,1067087,1071235,YRF1-4,plus,851187,
NC_001144.5,1072508,1077898,YRF1-5,plus,851189,
